0:0:0:0:0:0:0:1 - - [13/Feb/2016:12:56:01 +0200] "POST /Toto_list_final_project/controller/login HTTP/1.1" 200 3853
0:0:0:0:0:0:0:1 - - [13/Feb/2016:12:56:02 +0200] "GET /Toto_list_final_project/CSS/style.css HTTP/1.1" 200 2551
0:0:0:0:0:0:0:1 - - [13/Feb/2016:12:56:02 +0200] "GET /Toto_list_final_project/CSS/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [13/Feb/2016:12:56:02 +0200] "GET /Toto_list_final_project/JS/scripts.js HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [13/Feb/2016:12:56:02 +0200] "GET /Toto_list_final_project/JS/bootstrap.min.js HTTP/1.1" 200 36871
0:0:0:0:0:0:0:1 - - [13/Feb/2016:12:56:02 +0200] "GET /Toto_list_final_project/CSS/bootstrap.min.css.map HTTP/1.1" 404 1092
0:0:0:0:0:0:0:1 - - [13/Feb/2016:12:56:02 +0200] "GET /Toto_list_final_project/IMAGES/background-login.jpg HTTP/1.1" 200 125128
0:0:0:0:0:0:0:1 - - [13/Feb/2016:12:58:10 +0200] "POST /Toto_list_final_project/controller/login HTTP/1.1" 200 3853
0:0:0:0:0:0:0:1 - - [13/Feb/2016:12:58:10 +0200] "GET /Toto_list_final_project/CSS/style.css HTTP/1.1" 200 2551
0:0:0:0:0:0:0:1 - - [13/Feb/2016:12:58:10 +0200] "GET /Toto_list_final_project/CSS/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [13/Feb/2016:12:58:10 +0200] "GET /Toto_list_final_project/JS/bootstrap.min.js HTTP/1.1" 200 36871
0:0:0:0:0:0:0:1 - - [13/Feb/2016:12:58:10 +0200] "GET /Toto_list_final_project/JS/scripts.js HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [13/Feb/2016:12:58:10 +0200] "GET /Toto_list_final_project/CSS/bootstrap.min.css.map HTTP/1.1" 404 1092
0:0:0:0:0:0:0:1 - - [13/Feb/2016:12:58:11 +0200] "GET /Toto_list_final_project/IMAGES/background-login.jpg HTTP/1.1" 200 125128
0:0:0:0:0:0:0:1 - - [13/Feb/2016:12:58:19 +0200] "POST /Toto_list_final_project/controller/login HTTP/1.1" 200 672
0:0:0:0:0:0:0:1 - - [13/Feb/2016:12:58:19 +0200] "GET /Toto_list_final_project/CSS/user_menu_style.css HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [13/Feb/2016:12:58:40 +0200] "GET /Toto_list_final_project/controller/adminsession HTTP/1.1" 200 1902
